spot no	proSPK-BC1	proSPK-BC2	pro35S-C1	pro35S-C2	empty vector1	empty vector2	empty vector3	empty vector4
399	0.40275	0.3676316	0.314765	0.3414879	0.4207445	0.4072162	0.4325613	0.3284751
401	4.390192	4.092353	3.849558	4.863248	4.212273	8.788445	7.954986	8.208439
402	0.01545459	0.006592588	0.005978816	0.008848277	0.009198399	0.006953003	0.006645699	0.006880502
403	0.2630904	0.2569952	0.2354291	0.2476903	0.3780666	0.4085164	0.5024443	0.6587662
404	0.002722969	0.005799541	0.005995165	0.004713309	0.007807952	0.006976772	0.006664113	0.006843175
405	0.2013152	0.1699339	0.1412333	0.1704929	0.2134371	0.1137852	0.2682322	0.06828353
406	0.005274419	0.006899055	0.006006455	0.008373771	0.007802131	0.0148132	0.006678806	0.01446349
407	18.6045	17.07618	15.69729	17.72807	30.12501	12.32449	14.95611	17.89059
408	3.846606	3.561677	3.35708	4.129055	2.30737	5.45862	1.444743	7.075974
409	0.260088	0.3292509	0.2798826	0.2642657	0.241431	0.3607643	0.2635783	0.291595
410	3.21148	3.332839	2.797302	3.48843	2.084917	1.083434	2.056865	1.685143
411	0.3719868	0.7167007	0.1629203	0.2000982	0.372853	1.36303	0.1496079	0.23489
412	0.2949774	0.00586758	0.005999952	0.004906692	0.3424697	0.007030519	0.006693035	0.007167883
413	0.6563629	0.5372524	0.4928299	0.5926623	1.073739	0.453091	0.8129086	0.2503236
414	0.02647841	0.02216018	0.01722532	0.01785186	0.02465494	0.01195493	0.02460198	0.009382148
415	0.6500651	0.5737609	0.5347883	0.6521638	0.6469606	0.2712435	0.8074124	0.2534009
416	100.8174	96.29499	90.09433	79.13148	78.18105	70.25871	60.92698	55.8905
417	0.0480757	0.04105668	0.03174516	0.03028269	0.06880811	0.3182622	0.02226191	0.1166971
434	0.5534231	0.503897	0.4593206	0.5592067	0.5260015	0.2309024	0.3742539	0.4420504
435	1.252528	1.177765	1.080224	1.316082	1.358489	2.915296	1.587225	2.910001
436	5.593367	5.453255	4.851611	6.08132	5.649423	2.920439	4.487749	3.932508
437	0.08197174	0.07243222	0.06973506	0.1334069	0.07744667	0.05814151	0.07024592	0.1117426
438	0.00256088	0.005318965	0.005313902	0.003985141	0.007407574	0.006301009	0.005942233	0.005790881
439	0.006226857	0.005315613	0.005321798	0.00531026	0.007413731	0.006300145	0.005951497	0.005833817
440	2.151709	2.051672	1.860806	2.317749	2.59125	2.690697	2.216907	3.174062
441	0.1634582	0.1582204	0.1416293	0.1661527	0.0610484	0.2872059	0.1106597	0.1166394
442	0.2184435	0.1805206	0.1816306	0.2006435	0.4546965	0.2558829	0.3268441	0.09160438
443	0.03034236	0.02441268	0.02201273	0.03071049	0.02743203	0.03373769	0.03475511	0.03933764
444	0.8754125	0.7943235	0.7977954	0.9721389	0.8153896	0.767582	0.9632156	1.068683
445	15.89376	15.62957	14.79669	17.40084	7.473066	10.47786	5.259006	17.53364
446	0.03208875	0.01874337	0.01408926	0.02406696	0.03415385	0.02621312	0.03355959	0.02503996
447	0.1334526	0.1159766	0.1152643	0.1382381	0.1459475	0.1277625	0.1565375	0.1698628
448	0.002539902	0.005316193	0.005403523	0.004090762	0.007403916	0.00633784	0.006049422	0.005913273
449	3.922271	3.803619	3.569246	4.37891	3.500799	3.160048	2.854598	3.021926
451	1.10462	1.021636	0.9346139	1.089393	0.9861261	0.9811305	0.7253356	0.7410813
452	0.002549952	0.005333803	0.005448555	0.0041495	0.007449505	0.006377492	0.006101832	0.005994529
453	0.002553564	0.005339731	0.005456757	0.004164686	0.007463123	0.006389106	0.006817458	0.006016029
454	9.431555	8.664451	8.217399	10.36487	10.21899	6.64078	8.49399	8.399582
455	2.193187	2.058419	1.901739	2.414067	2.913923	2.600091	2.259572	2.877789
456	0.08856638	0.06801491	0.06098487	0.1193933	0.09050292	0.09699494	0.06403868	0.1240733
457	0.4516195	0.4900141	0.4588267	0.4654963	0.3050374	0.4125727	0.2494718	0.7560758
458	0.02266601	0.01919781	0.01444692	0.01856952	0.02086934	0.02613541	0.01435513	0.0222105
459	0.7316033	0.6591651	0.6273901	0.7489607	0.706551	0.6017898	0.6970119	0.689306
460	1.299608	1.20899	1.191923	1.307638	2.456244	1.537385	2.549649	0.9669321
461	0.0463831	0.04120466	0.0341538	0.04190577	0.1120863	0.1380781	0.08897946	0.09728207
462	2.384738	2.190983	2.091615	2.590044	1.934162	1.875604	1.871938	1.901108
463	0.6501876	0.5938524	0.5257192	0.6777459	0.618166	0.7745285	0.5523535	1.100263
464	4.153736	3.777603	3.56163	4.446239	3.878379	3.186614	3.338575	4.226757
465	0.2284217	0.2094372	0.2095436	0.2443344	0.3342877	0.4607609	0.2953412	0.4552
466	1.298689	1.150763	1.103341	1.361285	1.134933	1.438405	0.9506577	1.304572
467	0.05810464	0.05740098	0.04953315	0.05970058	0.0613888	0.04797497	0.05441901	0.08826727
468	2.163086	1.922617	1.807767	2.096981	2.216991	2.066202	1.949294	2.034174
469	2.995933	2.805065	2.698231	3.329118	2.099364	1.18884	1.809283	1.235658
470	1.754147	1.592498	1.468661	1.800172	1.961378	1.961888	1.478091	1.982366
471	0.008523204	0.005537458	0.005731751	0.007154068	0.009771181	0.006681734	0.007776673	0.006486291
472	2.483269	2.259454	2.319235	2.722666	2.687387	2.597883	2.277459	3.189415
473	0.25121	0.2236843	0.2088	0.2631662	0.05761134	0.09992602	0.0560932	0.06599248
474	0.4683097	0.3944289	0.4256056	0.4398054	0.3610161	0.3639478	0.4900277	0.279753
475	0.002681557	0.005596981	0.005807441	0.004494635	0.007790989	0.006755097	0.006473893	0.006500394
476	0.004818466	0.005612124	0.005824569	0.004508416	0.007811928	0.006773052	0.006490582	0.006521104
477	2.685538	2.413006	2.308932	2.780308	2.839147	4.50578	2.080279	3.894609
478	0.03830862	0.0153896	0.1156153	0.01313642	0.05344707	0.04224427	0.1621261	0.02149877
479	8.584837	7.666675	7.291113	9.266911	8.96448	6.794786	7.503583	7.12265
480	0.1012723	0.1090033	0.09561537	0.101946	0.1083381	0.1003811	0.07597277	0.06618223
481	0.002708643	0.1142712	0.005902665	0.004579498	0.007824739	0.131936	0.006566891	0.006629375
482	3.516674	3.179677	3.096925	3.749898	2.844098	2.401017	2.469653	2.801978
483	0.1639155	0.1521928	0.1300148	0.1487504	0.06401832	0.05339499	0.06969753	0.02195383
485	26.9836	24.66128	23.87574	27.30081	30.63843	36.67427	22.44528	32.56716
486	3.913745	3.57222	3.357419	4.198625	4.292434	2.996225	3.186909	3.373398
487	0.01759156	0.01853973	0.01780718	0.02025061	0.02324729	0.03637159	0.02669627	0.03086486
488	4.806721	4.391399	4.109988	5.070515	4.575327	4.569041	3.618728	3.800226
489	0.04395864	0.0338523	0.03254577	0.03864117	0.1026398	0.02632474	0.006727162	0.05291495
490	4.271747	3.844721	3.792427	4.288045	5.515277	6.434167	3.503743	4.152294
491	0.01728137	0.01398617	0.01564406	0.01686404	0.007800239	0.01359333	0.01544606	0.03099824
492	0.005297684	0.005826916	0.005976418	0.004778115	0.01148515	0.006995694	0.01308194	0.006949365
493	9.279687	8.735372	8.673425	9.671715	9.888156	9.160225	10.23302	7.035218
494	0.06852407	0.2732476	0.06509603	0.0752675	0.1253044	0.2812456	0.1214296	0.06695111
495	1.709874	2.261448	1.438561	1.932545	1.452146	2.101117	1.522415	1.859864
496	6.08096	5.165989	4.846259	6.331436	4.528205	3.450174	4.000748	3.874233
497	0.2002043	0.1736523	0.1291336	0.1554811	0.1250395	0.356764	0.07130476	0.1778028
498	0.1945757	0.1755169	0.1577719	0.1820082	0.2118483	0.1589041	0.149711	0.1642655
499	0.0891236	0.08760845	0.0768512	0.1050209	0.03704392	0.06052662	0.01032755	0.2612801
500	0.01747316	0.01950761	0.01375474	0.01336431	0.02776075	0.007010424	0.07362878	0.007521127
501	4.043104	3.606777	3.618639	4.48564	3.711595	3.542442	3.373586	3.493255
502	2.182237	2.041486	1.870673	2.532961	3.60877	4.230991	3.683645	5.71241
519	0.05606618	0.04334088	0.04521529	0.05013711	0.1229958	0.03969968	0.06083515	0.03558682
520	0.09979738	0.08529198	0.07916865	0.09841983	0.00747135	0.04128146	0.03484748	0.01898559
521	3.403614	3.142172	3.283115	3.861489	7.601312	9.425417	4.31335	6.080934
522	0.5097687	0.4488143	0.412189	0.5342182	0.7790018	0.4118389	0.2931913	0.3112749
523	1.030983	0.9471934	0.8501442	1.034551	1.108981	1.081614	1.028897	1.159496
524	0.3789266	0.357227	0.320153	0.3783094	0.4084201	0.3936752	0.3677211	0.3329726
525	0.0306544	0.02996305	0.0283977	0.02782995	0.03547739	0.05902732	0.04627936	0.03100066
526	1.269536	1.171843	1.084925	1.29052	1.668145	1.668614	0.8358274	1.396501
527	8.637285	8.29243	7.660121	9.555474	9.595012	7.212196	9.343064	6.984439
528	4.638307	4.461766	4.105913	5.052781	3.431393	2.295276	2.967069	2.496871
529	0.4747298	0.4427118	0.4296351	0.4987979	0.4509656	0.2094573	0.4604075	0.4083377
530	4.699458	4.533643	3.842079	5.181373	4.67455	4.107179	5.360337	4.644567
531	1.86406	1.736537	1.573669	1.998597	1.638342	2.200418	1.701124	2.943949
532	14.87074	13.93492	13.33635	15.84664	12.909	13.3861	11.6846	21.04206
533	2.017212	1.864238	1.735764	2.162894	1.488411	1.027862	1.330773	1.724954
534	1.809102	1.735512	1.616413	1.995166	2.013709	1.925458	1.722009	1.649394
535	1.217155	1.1171	1.040932	1.284069	1.119131	1.055236	0.9187825	1.424626
536	0.0266232	0.02450264	0.01723047	0.02603787	0.05402346	0.01763518	0.05923247	0.0168039
537	0.09987516	0.08679519	0.07907448	0.100848	0.007440708	0.1542616	0.01933301	0.5084083
538	0.1735548	0.156425	0.1384775	0.1648888	0.1411935	0.1503587	0.1519954	0.1461035
539	2.723429	2.4903	2.372959	2.965184	2.421226	4.488528	1.952004	3.721083
540	2.288336	2.088972	1.907297	2.387394	3.481307	1.211596	3.298001	0.8257
541	2.506531	2.258756	2.110246	2.576684	2.649316	2.737572	1.991225	3.500014
542	0.002829006	0.005356829	0.005497974	0.004211011	0.007509696	0.006422819	0.006156462	0.006079215
543	0.01991851	0.01386048	0.01380135	0.0538386	0.01233014	0.00643494	0.01540416	0.05594839
544	3.152755	2.862572	2.682161	3.372876	4.344661	4.603467	3.826229	4.436916
545	1.384406	1.31087	1.200387	1.50544	1.348265	1.080599	1.126276	1.168809
546	15.34519	13.92777	12.86749	16.56221	17.94369	13.18892	16.55186	12.18875
547	0.02366014	0.01959604	0.016591	0.02284262	0.04631775	0.02324635	0.006279419	0.04504765
549	0.4355084	0.403065	0.3876639	0.4648676	0.4007316	0.3450839	0.4272628	0.4823006
550	0.3586939	0.3143528	0.3115765	0.3643761	0.3842593	0.3228724	0.3535953	0.2600949
551	0.002620723	0.00545287	0.005635335	0.004349694	0.007658625	0.006568324	0.006301272	0.006282472
552	0.06486435	0.05419803	0.0496186	0.06263566	0.1081625	0.006565089	0.006400107	0.006656168
553	10.82937	9.50368	9.000657	10.8344	8.806166	15.59714	6.177234	18.98768
554	4.424417	4.352081	4.105149	5.018073	4.192701	4.26943	4.104926	7.222204
555	1.45691	1.280476	1.196622	1.432076	4.094317	1.620893	1.462084	1.361711
557	0.002659037	0.005535232	0.005737522	0.004436443	0.007745185	0.00667718	0.006403487	0.006411058
558	6.747142	6.086763	5.660162	7.203908	4.986246	4.552285	3.969362	4.942812
559	0.9034734	0.7884714	0.7350077	0.9118057	0.9566484	1.240802	0.7393457	1.192273
560	7.517532	6.86025	6.260964	7.914851	6.372675	9.201862	4.814234	9.891673
561	0.01164587	0.01049331	0.008234557	0.01773093	0.007807067	0.006748037	0.006485563	0.006687856
562	12.54799	11.53939	11.09109	12.64758	10.48542	11.12656	8.650924	13.43202
563	2.952719	2.640091	2.49138	2.990155	2.788806	1.857836	2.333106	1.402718
564	9.34235	8.721873	7.911187	9.764387	13.7511	7.55346	13.3925	6.151066
565	2.017182	1.983593	1.808207	2.114235	1.524872	1.042478	1.324776	1.737586
566	0.4853537	0.5068378	0.4035784	0.4708605	0.3995966	0.9279493	0.5837442	0.2843235
567	0.003325489	0.00568535	0.005885463	0.004567791	0.007822646	0.006852711	0.009403233	0.007326498
568	4.012071	3.628671	3.367466	4.188789	2.281614	3.089074	1.20545	4.807101
569	0.6564309	0.6442956	0.5717435	0.6754199	0.828405	0.6705911	0.6834542	0.6574538
570	0.5100595	0.45394	0.433481	0.5274415	0.4447466	0.3669591	0.379924	0.5321853
571	2.597943	2.392108	2.245941	2.686211	3.037503	4.125218	2.815377	4.696646
572	25.1935	23.48301	22.28308	24.89806	28.17495	17.52031	24.2558	14.90911
573	2.063172	1.977558	1.869573	2.421884	2.044609	2.276805	2.063078	2.900084
574	0.5574965	0.5025943	0.4759889	0.5482864	0.4172428	0.2131391	0.3161858	0.296795
575	1.403733	1.268945	1.166922	1.381031	1.619665	1.555557	2.020738	2.367385
576	0.004175129	0.005805903	0.005989265	0.004648284	0.007789498	0.01704739	0.006658943	0.01677328
577	0.005469056	0.005812863	0.005969505	0.005555053	0.01140887	0.006978524	0.01216355	0.009083281
578	150.4555	142.4365	133.7399	91.25414	78.22748	66.67807	56.0306	74.17158
579	0.2315027	0.2907429	0.2542941	0.244572	0.3468623	0.3971719	0.4201128	0.3218565
580	0.07973556	0.4204678	0.07284917	0.08231521	0.05140455	0.3894703	0.04147631	0.06565475
581	0.3264646	0.7877308	0.09953774	0.1464603	0.3159132	0.7372125	0.07034442	0.150315
582	3.118311	2.828879	2.597033	3.308601	2.763978	2.901603	2.603397	3.342144
583	3.808874	3.512124	3.276422	4.175488	3.507501	4.08825	3.13396	5.410498
584	0.1754745	0.1803615	0.1293241	0.2025957	0.1264569	0.2049008	0.1063273	0.3306477
585	0.002681778	0.005859246	0.005956962	0.004993466	0.007642121	0.007007064	0.006665855	0.007317666
586	0.1661224	0.1417118	0.1454094	0.1479065	0.1869178	0.1857402	0.2372058	0.1586498
587	1.3209	1.248128	1.1041	1.463324	1.373632	0.9284711	1.053863	1.723674
588	5.228718	5.032974	4.642276	6.283515	5.571073	4.210706	4.5362	5.953634
603	0.9875584	0.9842134	0.879463	1.096126	1.390142	1.500289	1.143616	1.38379
604	0.8070669	0.7366967	0.7342711	0.8253167	0.9501288	0.8306427	0.8701829	1.008588
605	2.145483	2.000753	1.866893	2.238684	2.875832	0.9552805	3.248998	1.112624
606	0.6480989	0.5923933	0.4992229	0.5534289	0.483785	0.3869879	0.412447	0.4138283
607	91.42739	89.67141	86.08484	94.0593	27.35171	20.76708	9.273335	28.5172
608	0.002557734	0.005303769	0.005303003	0.003972398	0.007394583	0.00628012	0.005928745	0.005764928
609	0.04517138	0.04754776	0.03858806	0.04195845	0.07551001	0.02855474	0.09142792	0.02979956
610	5.123872	4.909641	4.573419	5.61759	5.805988	6.029317	5.198985	4.767854
611	3.42527	3.3027	3.164287	4.02136	3.510995	3.470476	3.723255	5.230937
612	18.23089	17.45558	16.07847	19.30722	13.95221	14.05492	13.12694	18.64959
613	1.7398	1.633666	1.530476	1.800979	2.26272	2.399844	2.433162	0.7181394
615	28.524	27.53244	26.12723	30.60905	40.44504	42.10089	35.20202	42.2909
616	0.4051671	0.3770261	0.3325659	0.4724003	0.3870016	0.5131327	0.3502005	0.8534962
617	1.7239	1.633819	1.492717	1.843772	1.235364	1.221154	0.9133317	1.319448
618	0.009987275	0.005300086	0.005795181	0.01360784	0.007408755	0.00631506	0.006034684	0.0193255
619	0.002537225	0.005303419	0.005376042	0.004089308	0.007396322	0.006323672	0.01149518	0.005903061
620	1.02489	0.9265057	0.8878543	1.029963	0.9558528	0.6577007	0.8955904	0.8910995
621	0.5365669	0.4814787	0.4537322	0.574593	0.4808709	0.2830773	0.3477905	0.6638461
622	0.2206813	0.2009017	0.1822889	0.2218364	0.2284894	0.1318679	0.2117337	0.122453
623	0.00799837	0.007480814	0.005444635	0.01468957	0.007464706	0.006365457	0.006096223	0.006615234
624	0.0947129	0.07923526	0.07379745	0.0942254	0.1196316	0.08198501	0.1251694	0.1202221
625	1.224623	1.126586	1.078655	1.291053	1.474886	1.713571	1.764218	1.809041
626	0.2723071	0.2087702	0.2106939	0.3160009	0.3039134	0.1601027	0.303249	0.2158351
627	29.90746	31.99041	28.03036	35.05649	35.6026	26.13973	40.78947	23.77646
628	0.2654537	0.2447382	0.2179968	0.2464882	0.3326947	0.3206094	0.318193	0.2881223
629	0.6085164	0.5314661	0.4965183	0.6220615	0.737826	0.5902042	0.5663285	0.5173908
630	43.56785	40.94029	39.58776	46.88895	28.73659	23.99675	23.70959	22.93269
631	0.04270715	0.03176371	0.02075836	0.0288921	0.07520757	0.03656417	0.007825816	0.02515948
632	1.328578	1.166933	1.182801	1.230334	1.627116	1.256906	1.469878	1.761878
633	1.258738	1.147898	1.105707	1.31319	1.218706	0.8106739	1.067128	0.8146115
634	0.01323115	0.01223255	0.01232971	0.01570714	0.01172694	0.1658884	0.006298167	0.6046436
635	0.4089691	0.3822357	0.3514008	0.423963	0.416746	0.5229711	0.2888054	0.3861629
636	0.02095518	0.0192302	0.01533049	0.02565727	0.03117285	0.006557394	0.0192348	0.008137854
637	0.1137906	0.1105667	0.09448855	0.1134837	0.1312542	0.1081553	0.1815561	0.1025852
638	0.5835351	0.5315692	0.4808516	0.5894572	0.7859729	0.7746506	0.2896273	0.6624605
639	18.96802	17.36496	16.30542	19.74322	12.7185	10.26113	11.33431	13.60401
640	0.006678633	0.005503932	0.005959811	0.006879893	0.007733401	0.006635614	0.009941736	0.006424549
641	1.981258	1.763642	1.6913	2.000648	2.014682	1.656992	1.584703	2.067776
642	0.5467441	0.4582889	0.4451071	0.5116443	0.5886385	0.5531537	0.6155019	0.6209831
643	4.538147	4.134371	3.923663	4.852684	3.883038	3.090176	3.365792	4.376484
644	0.1543889	0.1419192	0.1518877	0.1637379	0.2789419	0.1837886	0.3064266	0.1150787
645	0.2300809	0.1997199	0.1884246	0.2478455	0.162276	0.08019067	0.04977542	0.1383234
646	0.06102618	0.04762897	0.04849349	0.05756308	0.007793952	0.006726061	0.006549437	0.01067673
648	7.785626	7.241071	7.02501	7.556591	7.511118	4.385971	7.675584	3.456742
649	0.5429118	0.6518186	0.5509136	0.6206279	0.3821833	0.8101523	0.4270039	0.7450415
650	2.883474	2.792654	2.481192	3.02682	1.682405	2.15297	1.73368	3.876728
651	0.7553954	0.725623	0.6059338	0.776436	0.6169401	0.461937	0.6346099	0.4705703
652	6.18075	5.540656	5.228416	6.57163	4.743558	2.713845	4.003159	3.796872
653	3.744061	3.355033	3.034577	3.957867	5.064127	5.304422	3.26838	5.212485
654	18.31045	16.1781	15.63669	18.25591	15.28147	13.08692	13.73548	12.08671
655	0.1488078	0.1298071	0.1134484	0.1413521	0.2077723	0.1475405	0.1430606	0.3089777
656	7.293194	6.68791	6.27657	7.745113	6.537463	4.718349	6.27542	4.719589
657	0.3813561	0.3769793	0.3227883	0.432145	0.2893733	0.8859798	0.2366535	0.7425718
658	7.139742	6.318382	6.082099	7.51757	7.098319	5.157381	6.4966	7.471284
659	0.1058717	0.09684194	0.09215469	0.09713639	0.007791272	0.00690654	0.0067401	0.007230297
660	0.007404004	0.00776968	0.005978215	0.006283374	0.007798303	0.00695074	0.00664555	0.00689004
661	8.422225	7.948997	7.143507	7.360198	12.43963	14.63821	9.376149	13.23481
662	1.576379	1.453853	1.65805	1.693726	1.507043	1.39488	1.709632	1.338076
663	1.186933	1.092644	1.441007	1.185777	0.2838858	0.02313795	0.5495215	0.01152145
664	3.820648	3.59626	3.23278	4.031776	3.724295	3.807754	3.266858	4.460084
665	3.266183	3.539977	2.814066	3.663031	3.233586	4.006099	2.838667	4.776827
666	0.01824823	0.005838031	0.005981951	0.004866732	0.02025427	0.006991116	0.006669018	0.007098523
667	0.1548873	0.1483253	0.1392465	0.1486157	0.1453094	0.2342914	0.07713599	0.09415582
668	4.3355	3.9111	3.676123	4.453246	5.159868	10.61355	2.88249	11.39091
669	0.127242	0.1130416	0.108357	0.1255884	0.1532058	0.1143595	0.1155731	0.1800478
670	2.338441	2.233634	2.044426	2.389689	2.32382	1.943203	2.492795	2.187164
671	36.58535	33.09663	32.90003	34.60461	32.23436	44.68893	18.99671	39.49356
672	0.0026621	0.005848974	0.005911194	0.005090599	0.007589573	0.006986135	0.006639066	0.007487875
673	0.6659907	0.5608994	0.5480255	0.7209405	0.919541	0.1768973	0.1784115	0.3662988
688	0.2146607	0.1984433	0.17817	0.2187784	0.2195696	0.2331793	0.2085088	0.230806
689	0.1522981	0.1446283	0.1146073	0.1400983	0.1503587	0.1170885	0.08020561	0.0680999
691	1.245907	1.142892	1.08128	1.265582	1.381079	1.374081	1.172196	1.335631
692	0.2382776	0.2016087	0.1851313	0.2374664	0.3685224	0.5062709	0.02849385	0.1332012
693	0.03220148	0.03946725	0.02791666	0.03559273	0.02487672	0.01736393	0.02575383	0.03319297
694	17.3385	16.10031	14.87101	17.55591	18.61046	16.05628	15.44099	19.52351
695	0.3957122	0.3971309	0.3901968	0.3908452	0.3389226	0.1063111	0.09625606	0.1169065
696	0.005438669	0.005287961	0.005315851	0.00398322	0.007379862	0.006267724	0.00594363	0.005765641
697	12.55356	12.60139	11.4537	14.13192	15.22129	13.0555	16.24478	15.06622
698	4.259618	3.890168	3.646066	4.547952	5.613913	5.021591	4.838502	4.779527
699	2.555277	2.401528	2.262113	2.697774	3.10832	3.029954	2.422913	2.440561
700	0.4672211	0.4317501	0.3846137	0.4686898	0.3550511	0.4086258	0.2951776	0.433556
701	4.617127	4.288427	3.930814	4.934598	3.868146	2.037916	3.707063	3.593705
702	0.002532211	0.005287594	0.005366841	0.004047793	0.007367814	0.00629153	0.006005091	0.005842986
703	0.007812274	0.005290319	0.005354015	0.007336003	0.009944721	0.01229346	0.01121237	0.009813376
704	20.25225	19.20323	17.90825	20.70814	27.77387	26.16916	27.22293	39.45987
705	2.307155	2.055979	1.981395	2.422992	1.961048	2.130959	1.128161	2.508723
706	1.772805	1.638137	1.567505	1.842794	1.178483	0.603153	1.031457	1.20395
707	0.3522604	0.3233675	0.2941994	0.367627	0.2569032	0.1940119	0.161762	0.4018561
708	0.08625287	0.08644101	0.0749599	0.09533808	0.06474903	0.03265217	0.02140954	0.05602061
709	2.746542	2.528748	2.369234	2.922157	2.205426	1.91412	2.053341	2.15933
